,date,team,goals,xg,pass_success_rate,possession,tot_duels_win_rate,sobotr,cornwsr,fkwsr,pen_conversion_rate,acc_cross_rate,succ_for_passes_rate,succ_back_passes_rate,succ_lat_passes_rate,succ_long_passes_rate,succ_fin_third_passes_rate,succ_prog_passes_rate,succ_smart_passes_rate,succ_throw_ins_rate,mean_shot_dist,mean_pass_len,ppda,passes_per_minute,goal_conversion_rate,touches_in_box_per_minute,recoveries_per_minute,shots_on_target_rate
288,9/11/21, Washington Huskies,3,2.21,83.05,59.72,47.25,33.33,27.27,14.29,0,33.33,74.83,91.94,90.6,58.33,78.79,84.62,57.14,88.89,17.67,20.53,6.71,4.214285714285714,0.14285714285714285,0.2653061224489796,0.8877551020408163,0.5714285714285714
289,9/4/21, Washington Huskies,2,0.81,75.59,43.52,50.22,20.0,14.29,0.0,0,31.82,74.17,88.89,75.45,46.81,60.0,82.89,66.67,75.86,21.21,22.26,9.63,3.4343434343434343,0.15384615384615385,0.16161616161616163,0.9797979797979798,0.3076923076923077
290,8/30/21, Washington Huskies,4,2.54,75.38,52.22,50.91,22.22,25.0,28.57,0,34.78,66.9,90.0,78.42,46.67,59.42,77.65,66.67,71.43,19.39,20.96,8.66,3.6792452830188678,0.14814814814814814,0.39622641509433965,1.0660377358490567,0.4074074074074074
291,5/10/21, Washington Huskies,0,1.73,71.95,37.89,48.47,20.0,50.0,16.67,0,55.0,58.91,86.84,79.79,37.74,49.18,75.68,66.67,88.24,17.43,21.76,6.93,2.9705882352941178,0.0,0.2549019607843137,1.0294117647058822,0.23529411764705882
292,5/6/21, Washington Huskies,2,2.64,74.47,48.63,55.17,0.0,0.0,100.0,0,37.5,57.65,94.29,88.41,46.84,50.0,57.47,50.0,83.33,13.95,22.79,8.66,4.4526315789473685,0.15384615384615385,0.2,1.5789473684210527,0.38461538461538464
293,5/2/21, Washington Huskies,2,0.95,71.52,44.1,43.02,50.0,0.0,20.0,0,16.67,59.2,85.37,84.21,44.44,45.0,63.64,80.0,85.71,16.87,21.92,13.26,3.0505050505050506,0.16666666666666666,0.15151515151515152,1.101010101010101,0.4166666666666667
294,11/10/23, Washington Huskies,2,2.83,77.75,57.63,50.85,12.5,33.33,50.0,100,28.57,69.95,93.51,80.14,57.14,66.67,82.61,100.0,86.36,17.96,19.59,4.96,4.908163265306122,0.1,0.25510204081632654,1.0918367346938775,0.25
295,10/29/23, Washington Huskies,1,1.39,74.66,52.41,46.86,50.0,25.0,0.0,0,20.0,67.28,86.05,81.58,48.48,61.76,67.02,0.0,82.14,16.36,20.97,7.46,3.6019417475728157,0.1111111111111111,0.1650485436893204,1.145631067961165,0.5555555555555556
296,10/27/23, Washington Huskies,0,0.79,75.68,45.05,45.2,16.67,50.0,66.67,0,7.14,69.11,96.0,75.0,59.09,63.64,64.41,0.0,81.82,20.18,19.32,6.78,3.29,0.0,0.2,0.89,0.36363636363636365
297,10/23/23, Washington Huskies,1,0.77,60.69,41.04,45.21,0.0,33.33,0.0,0,33.33,59.12,90.63,52.38,43.08,58.62,50.0,0.0,67.57,15.96,20.36,6.36,2.6605504587155964,0.125,0.10091743119266056,1.238532110091743,0.125
298,10/20/23, Washington Huskies,1,0.81,73.06,59.36,45.58,16.67,20.0,16.67,0,18.52,64.97,91.49,79.35,38.89,57.69,77.01,16.67,83.33,19.42,21.86,6.53,4.079207920792079,0.08333333333333333,0.18811881188118812,0.9801980198019802,0.25
299,10/15/23, Washington Huskies,1,1.86,81.19,60.69,46.39,66.67,16.67,0.0,0,24.24,68.89,90.91,84.3,34.15,62.92,74.67,33.33,83.33,14.33,19.63,5.84,5.424242424242424,0.1111111111111111,0.1717171717171717,0.9797979797979798,0.5555555555555556
300,10/8/23, Washington Huskies,2,2.33,74.67,47.76,44.24,33.33,42.86,100.0,0,10.71,69.06,90.74,75.76,47.62,66.07,66.25,0.0,80.95,12.97,20.17,9.97,3.8282828282828283,0.2,0.2222222222222222,0.8686868686868687,0.4
301,10/6/23, Washington Huskies,3,1.94,78.42,60.11,49.81,20.0,50.0,66.67,0,43.75,71.01,88.24,85.29,43.64,67.12,84.88,0.0,92.59,14.56,20.01,3.85,4.009615384615385,0.17647058823529413,0.2692307692307692,0.9711538461538461,0.29411764705882354
302,10/1/23, Washington Huskies,0,1.05,73.84,59.72,47.88,0.0,33.33,100.0,0,22.22,63.45,89.36,80.65,44.93,59.42,77.42,100.0,100.0,18.52,20.32,5.39,4.787878787878788,0.0,0.2828282828282828,1.121212121212121,0.08333333333333333
303,9/25/23, Washington Huskies,3,1.95,69.42,40.29,51.8,14.29,0.0,125.0,0,25.0,59.84,84.09,73.91,39.29,53.7,63.51,100.0,95.45,19.59,22.24,9.48,2.798076923076923,0.2,0.2403846153846154,0.9711538461538461,0.3333333333333333
304,9/22/23, Washington Huskies,2,0.83,73.11,54.11,44.23,50.0,14.29,0.0,0,42.11,63.64,85.71,82.52,40.48,61.73,78.13,0.0,81.58,20.77,21.84,7.94,3.792079207920792,0.16666666666666666,0.19801980198019803,0.900990099009901,0.5
305,9/17/23, Washington Huskies,1,1.53,75.06,49.82,40.53,33.33,33.33,0.0,0,30.0,69.41,83.93,81.95,52.73,72.73,80.77,0.0,77.42,16.89,19.01,6.81,4.125,0.08333333333333333,0.21153846153846154,1.1057692307692308,0.3333333333333333
306,9/15/23, Washington Huskies,1,0.37,71.3,52.25,45.54,14.29,33.33,0.0,0,37.5,62.84,79.55,76.54,47.95,65.52,75.29,0.0,82.14,24.45,22.8,5.17,3.176470588235294,0.1111111111111111,0.049019607843137254,1.196078431372549,0.1111111111111111
307,9/11/23, Washington Huskies,1,1.36,73.75,57.95,49.66,11.11,20.0,25.0,0,42.11,63.69,90.38,83.33,41.67,59.46,71.43,33.33,94.74,19.41,21.0,6.69,3.7735849056603774,0.06666666666666667,0.24528301886792453,1.1886792452830188,0.2
308,9/5/23, Washington Huskies,1,2.09,75.56,54.19,47.14,16.67,25.0,0.0,0,23.53,62.76,85.11,82.91,42.55,61.25,72.46,0.0,82.14,18.36,20.82,8.97,4.00990099009901,0.08333333333333333,0.15841584158415842,0.9405940594059405,0.3333333333333333
309,9/2/23, Washington Huskies,1,0.25,72.88,44.67,41.8,0.0,0.0,0.0,0,31.58,62.42,87.18,80.0,45.76,55.0,72.37,60.0,95.24,15.36,21.74,9.13,3.4038461538461537,0.25,0.11538461538461539,0.9711538461538461,0.75
310,8/28/23, Washington Huskies,0,1.55,81.75,67.04,50.0,25.0,10.0,0.0,0,41.18,70.97,98.78,82.29,46.55,67.57,80.22,100.0,83.33,15.81,20.22,7.26,5.316831683168317,0.0,0.2079207920792079,0.8217821782178217,0.3333333333333333
311,8/25/23, Washington Huskies,2,2.67,70.42,39.23,45.75,100.0,33.33,20.0,0,33.33,58.0,92.0,80.0,42.11,56.86,68.89,33.33,86.96,15.27,21.45,7.18,2.2857142857142856,0.16666666666666666,0.20952380952380953,0.7619047619047619,0.3333333333333333
312,11/13/22, Indiana Hoosiers,1,2.23,82.92,53.76,43.72,28.57,33.33,0.0,0,41.18,72.78,92.06,91.25,50.94,65.71,78.75,37.5,82.14,16.2,20.19,6.15,4.587628865979381,0.05555555555555555,0.26804123711340205,0.8762886597938144,0.3333333333333333
313,11/10/22, Indiana Hoosiers,2,2.03,66.67,41.45,48.2,0.0,33.33,0.0,0,12.5,54.05,81.82,79.8,34.55,59.26,55.13,0.0,70.97,17.23,21.24,16.68,3.272727272727273,0.2222222222222222,0.08080808080808081,1.1111111111111112,0.3333333333333333
314,11/5/22, Indiana Hoosiers,1,0.32,83.04,67.48,47.85,33.33,36.36,0.0,0,21.43,74.33,96.39,89.44,54.76,82.54,73.56,60.0,80.0,18.24,20.51,6.03,5.038834951456311,0.16666666666666666,0.1650485436893204,0.9902912621359223,0.3333333333333333
315,10/30/22, Indiana Hoosiers,1,0.33,70.46,42.47,43.22,33.33,50.0,0.0,0,16.67,63.64,85.0,75.49,46.3,59.09,55.95,40.0,80.0,18.87,20.4,5.85,3.1862745098039214,0.2,0.16666666666666666,1.0784313725490196,0.6
316,10/28/22, Indiana Hoosiers,3,2.3,85.42,65.2,46.74,28.57,0.0,0.0,0,28.57,75.39,94.69,92.89,64.18,72.22,76.47,25.0,97.14,20.27,19.15,4.85,6.860215053763441,0.15,0.21505376344086022,1.2365591397849462,0.4
317,10/26/22, Indiana Hoosiers,1,0.34,81.72,55.03,48.74,0.0,0.0,0.0,0,33.33,70.89,93.44,88.64,47.17,69.81,76.32,0.0,89.66,20.24,20.29,13.46,4.474747474747475,0.14285714285714285,0.1414141414141414,0.898989898989899,0.2857142857142857
318,10/23/22, Indiana Hoosiers,0,0.65,76.37,53.83,38.53,50.0,12.5,0.0,0,28.57,58.86,98.39,87.25,52.54,69.62,84.71,0.0,85.42,14.68,21.95,13.33,4.319587628865979,0.0,0.10309278350515463,1.0103092783505154,0.16666666666666666
319,10/19/22, Indiana Hoosiers,2,1.71,73.64,47.04,38.5,0.0,11.11,50.0,0,6.67,59.52,95.16,88.14,38.0,56.45,64.95,0.0,77.78,17.2,21.99,9.71,3.909090909090909,0.25,0.15151515151515152,0.9797979797979798,0.75
320,10/15/22, Indiana Hoosiers,4,3.32,73.09,48.41,46.41,20.0,20.0,0.0,100,20.0,60.24,92.19,81.75,50.0,60.61,65.38,0.0,80.77,17.5,20.18,9.15,3.857142857142857,0.23529411764705882,0.22857142857142856,1.0952380952380953,0.47058823529411764
321,10/9/22, Indiana Hoosiers,2,2.05,77.75,52.47,45.45,0.0,25.0,0.0,0,28.57,65.38,96.67,84.0,53.45,65.79,79.75,66.67,85.71,15.51,20.61,7.16,3.796116504854369,0.13333333333333333,0.21359223300970873,1.0679611650485437,0.26666666666666666
322,10/6/22, Indiana Hoosiers,1,1.55,79.04,58.96,38.38,50.0,66.67,0.0,100,45.45,64.52,95.83,88.52,60.26,60.66,73.86,50.0,91.18,16.98,21.38,6.06,4.15,0.1,0.2,1.14,0.5
323,10/2/22, Indiana Hoosiers,2,0.96,83.15,72.41,46.57,16.67,25.0,50.0,0,37.5,72.91,89.61,89.73,48.44,72.73,75.24,0.0,92.31,20.53,19.04,4.55,6.105769230769231,0.2,0.15384615384615385,1.0384615384615385,0.2
324,9/28/22, Indiana Hoosiers,4,3.01,85.65,70.47,45.97,57.14,14.29,0.0,0,31.82,75.12,95.0,91.3,51.47,69.23,82.98,66.67,86.21,17.84,20.14,10.9,6.55,0.19047619047619047,0.36,1.21,0.5714285714285714
325,9/24/22, Indiana Hoosiers,1,2.53,85.61,66.92,46.69,0.0,9.09,33.33,0,15.79,78.79,96.0,90.51,65.52,76.0,82.89,100.0,86.67,16.87,19.7,8.78,5.480769230769231,0.058823529411764705,0.21153846153846154,0.8653846153846154,0.29411764705882354
326,9/18/22, Indiana Hoosiers,1,0.38,80.4,50.77,50.0,100.0,20.0,0.0,0,50.0,66.45,93.1,89.58,54.9,52.17,62.12,100.0,79.41,16.71,19.74,7.8,4.02020202020202,0.16666666666666666,0.1414141414141414,1.0303030303030303,0.5
327,9/15/22, Indiana Hoosiers,2,1.73,73.97,46.58,46.99,50.0,66.67,0.0,0,33.33,53.02,90.16,86.67,35.59,45.45,57.14,0.0,75.0,17.02,19.28,11.86,3.4761904761904763,0.15384615384615385,0.18095238095238095,1.1047619047619048,0.5384615384615384
328,9/10/22, Indiana Hoosiers,2,3.52,75.27,40.5,46.57,66.67,75.0,100.0,0,50.0,70.75,84.31,78.75,60.0,65.79,67.31,0.0,82.14,13.93,19.6,8.93,2.6448598130841123,0.11764705882352941,0.24299065420560748,1.0467289719626167,0.6470588235294118
329,9/7/22, Indiana Hoosiers,1,1.74,80.85,54.38,44.78,33.33,25.0,0.0,0,11.11,72.48,91.23,89.29,63.93,72.55,66.67,0.0,84.85,15.81,22.41,9.73,4.147058823529412,0.1111111111111111,0.11764705882352941,0.9607843137254902,0.2222222222222222
330,8/31/22, Indiana Hoosiers,3,2.69,81.04,58.27,56.16,33.33,33.33,33.33,100,28.57,74.59,91.23,84.21,60.0,64.29,71.88,50.0,82.61,19.14,20.13,6.45,3.478723404255319,0.15789473684210525,0.2765957446808511,0.8085106382978723,0.5263157894736842
331,8/27/22, Indiana Hoosiers,2,3.27,71.77,45.73,44.4,0.0,20.0,50.0,100,0.0,56.93,92.0,87.21,48.39,42.5,57.33,25.0,71.43,17.06,20.41,6.16,3.297029702970297,0.16666666666666666,0.15841584158415842,0.8514851485148515,0.5
332,11/3/23, Rutgers Scarlet Knights,1,2.0,78.97,54.77,48.73,40.0,60.0,200.0,0,35.0,73.03,80.95,85.02,61.4,70.37,66.02,0.0,76.47,18.64,20.85,11.05,4.568627450980392,0.045454545454545456,0.28431372549019607,0.8333333333333334,0.3181818181818182
333,10/29/23, Rutgers Scarlet Knights,1,0.55,81.56,59.66,44.69,50.0,25.0,0.0,0,10.0,73.37,95.52,90.71,60.87,69.39,62.5,0.0,90.91,21.14,19.44,9.72,4.60377358490566,0.14285714285714285,0.08490566037735849,1.0188679245283019,0.5714285714285714
334,10/21/23, Rutgers Scarlet Knights,4,1.24,80.81,53.84,44.07,66.67,28.57,11.11,0,25.0,71.7,90.38,89.39,50.0,73.77,65.66,0.0,76.92,19.88,20.5,14.0,4.259615384615385,0.2857142857142857,0.17307692307692307,0.8461538461538461,0.6428571428571429
335,10/18/23, Rutgers Scarlet Knights,2,0.66,79.22,46.03,41.3,50.0,0.0,0.0,0,16.67,65.63,96.15,92.36,37.5,62.5,53.57,0.0,72.73,19.85,20.51,12.4,4.009803921568627,0.18181818181818182,0.09803921568627451,1.0588235294117647,0.45454545454545453
336,10/14/23, Rutgers Scarlet Knights,2,1.2,82.16,47.88,46.59,66.67,0.0,0.0,0,11.11,64.71,98.04,94.94,40.0,53.19,67.16,100.0,83.33,17.7,22.27,9.96,3.7196261682242993,0.18181818181818182,0.09345794392523364,0.7476635514018691,0.5454545454545454
337,10/8/23, Rutgers Scarlet Knights,0,1.92,80.61,52.45,41.06,14.29,28.57,0.0,0,30.0,70.99,92.86,92.0,59.02,69.23,73.91,75.0,96.55,18.01,20.81,11.63,4.037735849056604,0.0,0.2358490566037736,0.839622641509434,0.15789473684210525
338,10/4/23, Rutgers Scarlet Knights,2,2.05,73.43,44.67,41.75,16.67,16.67,0.0,0,17.65,64.66,89.74,80.85,33.33,60.98,66.18,100.0,78.26,19.39,19.51,6.57,2.75,0.16666666666666666,0.09615384615384616,1.0673076923076923,0.3333333333333333
339,9/30/23, Rutgers Scarlet Knights,0,0.68,80.87,56.13,42.86,33.33,16.67,33.33,0,33.33,69.49,92.31,87.73,42.0,53.33,78.95,33.33,95.65,22.45,19.04,6.55,4.380952380952381,0.0,0.1523809523809524,1.019047619047619,0.21428571428571427
340,9/23/23, Rutgers Scarlet Knights,2,1.69,85.15,46.82,46.84,25.0,40.0,33.33,0,40.91,73.47,93.22,90.91,44.44,65.0,69.41,71.43,100.0,18.26,19.38,11.14,4.126126126126126,0.13333333333333333,0.1981981981981982,0.8018018018018018,0.4666666666666667
341,9/17/23, Rutgers Scarlet Knights,1,2.2,79.66,53.32,47.6,0.0,50.0,0.0,0,34.62,67.07,93.33,85.43,41.07,59.62,69.14,0.0,88.24,14.19,22.77,8.1,4.72,0.07142857142857142,0.25,0.86,0.35714285714285715
342,9/14/23, Rutgers Scarlet Knights,2,1.81,83.65,54.95,45.53,43.75,50.0,0.0,0,40.0,75.72,94.52,88.89,62.96,80.0,70.65,33.33,96.88,21.02,20.46,8.38,5.252525252525253,0.09090909090909091,0.2727272727272727,0.9797979797979798,0.45454545454545453
343,9/10/23, Rutgers Scarlet Knights,0,0.35,82.65,46.17,49.07,0.0,0.0,16.67,0,20.0,75.17,91.67,87.33,66.0,62.5,78.79,25.0,87.88,19.93,18.96,22.81,4.322916666666667,0.0,0.13541666666666666,0.8020833333333334,0.2222222222222222
344,9/5/23, Rutgers Scarlet Knights,2,2.97,86.36,64.0,42.98,71.43,16.67,0.0,0,20.0,78.39,95.83,90.72,48.98,74.7,86.87,50.0,91.67,17.1,19.52,7.16,5.892156862745098,0.08695652173913043,0.3235294117647059,0.9901960784313726,0.5652173913043478
345,9/2/23, Rutgers Scarlet Knights,1,2.47,79.92,66.57,53.82,42.86,18.75,20.0,0,26.09,71.89,94.29,88.83,59.62,69.7,69.44,0.0,93.33,17.94,19.74,5.78,4.5,0.038461538461538464,0.30701754385964913,1.1228070175438596,0.23076923076923078
346,8/29/23, Rutgers Scarlet Knights,2,1.27,80.79,48.62,41.54,0.0,66.67,0.0,100,33.33,67.76,92.96,86.56,47.46,62.75,60.0,0.0,75.86,17.83,20.71,8.29,4.446601941747573,0.25,0.06796116504854369,0.912621359223301,0.25
347,8/25/23, Rutgers Scarlet Knights,2,1.07,81.34,58.0,41.49,25.0,16.67,40.0,0,46.67,67.9,94.52,88.14,48.61,64.56,75.29,0.0,78.38,17.26,22.07,9.58,4.475728155339806,0.18181818181818182,0.13592233009708737,0.8349514563106796,0.36363636363636365
348,11/9/23, Ohio State Buckeyes,1,1.26,79.15,53.63,48.9,0.0,0.0,0.0,100,20.0,73.96,87.8,84.73,53.95,71.23,66.35,100.0,83.87,19.66,20.73,12.95,3.985294117647059,0.14285714285714285,0.09558823529411764,0.9485294117647058,0.2857142857142857
349,11/3/23, Ohio State Buckeyes,1,1.6,79.35,52.33,48.21,0.0,40.0,0.0,0,33.33,65.58,94.23,87.97,44.44,63.64,75.36,50.0,87.5,16.38,19.7,6.07,3.9306930693069306,0.07142857142857142,0.22772277227722773,1.108910891089109,0.21428571428571427
350,10/29/23, Ohio State Buckeyes,4,1.38,79.13,51.76,48.06,28.57,0.0,0.0,0,36.84,65.85,93.1,89.84,47.06,68.97,67.06,0.0,91.18,19.94,20.81,8.14,4.791666666666667,0.26666666666666666,0.19791666666666666,1.15625,0.4
351,10/25/23, Ohio State Buckeyes,3,3.05,79.47,63.19,46.26,25.0,25.0,0.0,0,34.62,70.17,87.18,87.77,51.85,65.08,77.66,0.0,84.85,14.44,18.76,7.65,4.825688073394495,0.1875,0.3211009174311927,0.8715596330275229,0.375
352,10/21/23, Ohio State Buckeyes,0,1.91,84.52,70.46,47.84,0.0,57.14,0.0,0,38.71,71.5,92.71,92.16,55.17,72.15,82.22,100.0,89.66,12.0,20.43,4.41,6.59375,0.0,0.2916666666666667,1.1145833333333333,0.25
353,10/15/23, Ohio State Buckeyes,1,0.35,76.19,58.56,51.14,14.29,33.33,0.0,0,35.71,67.74,93.33,85.51,56.14,58.62,70.09,100.0,89.74,23.51,20.25,5.93,4.160377358490566,0.1,0.14150943396226415,0.8679245283018868,0.1
354,10/11/23, Ohio State Buckeyes,2,2.2,76.6,44.47,47.06,50.0,14.29,0.0,0,42.86,68.53,87.5,84.56,60.0,78.38,64.44,100.0,88.46,12.92,19.55,8.29,3.722772277227723,0.16666666666666666,0.24752475247524752,0.8712871287128713,0.5
355,10/7/23, Ohio State Buckeyes,0,1.47,84.51,57.14,53.08,20.0,66.67,75.0,0,23.08,75.37,94.74,91.85,56.14,80.25,79.34,33.33,100.0,17.77,21.67,8.32,5.1875,0.0,0.1875,0.8928571428571429,0.1111111111111111
356,10/4/23, Ohio State Buckeyes,0,1.48,73.62,53.66,51.52,16.67,42.86,66.67,0,15.0,65.54,90.74,79.65,56.9,66.15,72.5,66.67,93.55,18.21,20.16,8.81,3.7904761904761903,0.0,0.20952380952380953,0.9714285714285714,0.2
357,9/30/23, Ohio State Buckeyes,2,1.67,72.67,43.87,48.78,40.0,25.0,0.0,100,35.71,68.28,80.95,78.75,57.45,66.0,65.12,25.0,90.0,19.41,19.3,7.1,2.961904761904762,0.2,0.1523809523809524,0.8,0.5
358,9/24/23, Ohio State Buckeyes,2,2.34,82.92,62.8,44.32,25.0,22.22,25.0,100,40.0,75.74,93.02,88.28,64.91,76.71,81.48,75.0,100.0,17.52,19.14,4.39,4.485981308411215,0.11764705882352941,0.22429906542056074,0.9252336448598131,0.35294117647058826
359,9/20/23, Ohio State Buckeyes,3,1.16,73.51,44.87,52.19,44.44,28.57,0.0,0,20.0,66.05,84.78,84.62,52.38,50.94,70.0,0.0,80.77,22.24,19.44,9.68,3.592233009708738,0.2,0.1262135922330097,0.8737864077669902,0.5333333333333333
360,9/16/23, Ohio State Buckeyes,0,0.98,79.8,60.54,51.09,33.33,33.33,50.0,0,21.43,69.46,88.33,86.22,58.18,76.81,75.0,50.0,89.29,17.92,20.39,11.55,4.761904761904762,0.0,0.22857142857142856,1.0380952380952382,0.42857142857142855
361,9/10/23, Ohio State Buckeyes,1,2.67,79.27,54.89,52.49,57.14,55.56,0.0,0,46.67,71.1,91.94,87.43,61.11,68.97,64.35,20.0,100.0,17.31,19.5,11.33,4.926315789473684,0.05263157894736842,0.29473684210526313,1.2947368421052632,0.5789473684210527
362,9/5/23, Ohio State Buckeyes,1,1.11,78.73,45.81,45.37,16.67,66.67,50.0,0,28.57,69.48,96.36,84.4,46.67,64.0,67.14,50.0,86.67,19.15,20.43,11.44,3.5841584158415842,0.08333333333333333,0.0891089108910891,0.9405940594059405,0.4166666666666667
363,9/1/23, Ohio State Buckeyes,0,0.98,83.16,59.92,46.15,0.0,40.0,12.5,0,28.57,70.17,91.18,92.43,56.36,67.21,72.94,0.0,87.88,17.1,20.11,8.89,4.695238095238095,0.0,0.14285714285714285,0.819047619047619,0.0
364,8/28/23, Ohio State Buckeyes,1,2.39,83.25,60.8,45.34,14.29,30.77,50.0,0,30.43,79.47,92.47,84.44,53.45,75.0,78.7,50.0,100.0,16.99,21.84,6.7,5.5673076923076925,0.05,0.3076923076923077,0.9711538461538461,0.35
365,8/25/23, Ohio State Buckeyes,1,2.43,81.82,64.69,50.0,20.0,57.14,50.0,0,44.0,76.56,87.69,87.83,55.93,70.69,78.57,0.0,97.06,15.81,20.11,4.83,4.844036697247707,0.06666666666666667,0.1926605504587156,0.8165137614678899,0.26666666666666666
366,11/5/22, Michigan State Spartans,0,0.35,79.94,42.36,47.24,0.0,0.0,0.0,0,50.0,72.58,84.21,91.07,63.16,68.75,72.0,33.33,77.27,16.81,19.34,11.3,3.6847826086956523,0.0,0.10869565217391304,1.1521739130434783,0.5
367,10/30/22, Michigan State Spartans,1,1.01,78.79,51.3,49.82,25.0,62.5,0.0,0,31.25,71.26,91.95,83.24,60.34,67.69,70.19,20.0,94.12,19.42,20.29,13.04,4.95,0.0625,0.24,1.12,0.3125
368,10/26/22, Michigan State Spartans,1,1.22,76.94,46.47,49.67,100.0,33.33,20.0,0,40.0,66.67,89.29,85.95,60.71,65.57,65.93,0.0,76.47,14.89,19.82,6.74,4.1063829787234045,0.1111111111111111,0.1702127659574468,1.2765957446808511,0.2222222222222222
369,10/22/22, Michigan State Spartans,0,0.01,75.35,51.93,41.49,0.0,0.0,0.0,0,0.0,55.9,87.01,92.5,42.19,45.45,45.45,0.0,81.25,24.19,19.58,6.45,4.135922330097087,0.0,0.06796116504854369,1.087378640776699,0.0
370,10/16/22, Michigan State Spartans,4,1.24,76.05,44.15,42.64,50.0,100.0,0.0,0,40.0,62.79,86.52,81.76,32.69,55.81,51.69,50.0,77.27,16.92,17.82,9.69,4.76,0.3076923076923077,0.18,1.14,0.38461538461538464
371,10/12/22, Michigan State Spartans,2,0.57,80.76,58.42,46.82,25.0,0.0,33.33,0,50.0,65.56,98.88,86.08,45.59,67.39,58.02,50.0,80.0,19.33,20.5,10.35,5.526315789473684,0.25,0.10526315789473684,1.0947368421052632,0.5
372,10/8/22, Michigan State Spartans,1,1.56,85.48,50.52,40.0,25.0,20.0,0.0,0,37.5,74.35,97.44,92.37,43.48,75.0,72.28,0.0,94.44,16.68,18.45,12.97,6.183673469387755,0.07692307692307693,0.19387755102040816,0.8877551020408163,0.3076923076923077
373,10/2/22, Michigan State Spartans,1,0.66,77.45,38.1,48.88,0.0,50.0,0.0,0,57.14,61.16,89.74,86.55,39.22,50.0,60.34,0.0,75.76,15.51,19.89,10.83,3.404040404040404,0.14285714285714285,0.20202020202020202,1.0303030303030303,0.2857142857142857
374,9/28/22, Michigan State Spartans,2,1.56,77.61,46.72,46.23,0.0,0.0,20.0,0,42.86,65.07,98.08,88.41,48.98,63.46,62.82,0.0,95.24,15.71,18.49,5.66,3.742857142857143,0.18181818181818182,0.12380952380952381,1.0,0.18181818181818182
375,9/24/22, Michigan State Spartans,1,0.49,74.27,33.08,48.76,0.0,44.44,50.0,0,60.0,60.15,90.2,84.15,39.53,57.89,63.01,100.0,86.96,18.83,21.03,17.45,2.951923076923077,0.125,0.1346153846153846,0.7307692307692307,0.125
376,9/17/22, Michigan State Spartans,1,0.21,73.97,40.13,43.56,0.0,0.0,33.33,0,66.67,58.68,87.5,88.04,39.39,40.74,49.28,0.0,81.82,20.45,20.41,17.5,2.92,0.2,0.06,0.74,0.2
377,9/13/22, Michigan State Spartans,4,3.49,76.92,59.35,48.58,40.0,28.57,40.0,100,28.57,63.54,94.83,83.87,46.55,57.32,72.0,0.0,81.08,16.3,19.35,3.93,4.908163265306122,0.25,0.19387755102040816,1.0714285714285714,0.625
378,9/10/22, Michigan State Spartans,1,0.58,71.13,43.65,45.41,50.0,0.0,0.0,0,27.27,55.08,100.0,79.41,39.66,45.45,60.66,50.0,91.67,22.35,21.69,9.77,2.9693877551020407,0.125,0.17346938775510204,1.0816326530612246,0.375
379,9/6/22, Michigan State Spartans,0,0.52,71.27,44.13,44.55,20.0,33.33,0.0,0,15.0,62.69,80.0,81.67,35.71,55.93,63.64,0.0,86.21,25.53,23.15,11.26,3.585858585858586,0.0,0.10101010101010101,0.8787878787878788,0.16666666666666666
380,9/2/22, Michigan State Spartans,0,0.72,70.36,50.98,47.14,0.0,33.33,0.0,0,20.0,60.87,92.11,77.98,52.38,58.82,59.55,100.0,91.18,17.97,22.63,5.65,3.2745098039215685,0.0,0.08823529411764706,0.9019607843137255,0.0
381,8/30/22, Michigan State Spartans,2,2.84,77.68,59.69,52.02,12.5,44.44,0.0,100,31.25,64.33,93.55,88.41,45.0,71.21,61.0,50.0,82.76,18.28,21.07,6.08,4.266666666666667,0.125,0.12380952380952381,0.9428571428571428,0.25
382,8/27/22, Michigan State Spartans,2,0.76,84.14,62.24,41.94,25.0,33.33,0.0,0,28.57,71.88,95.7,89.11,51.56,65.52,74.19,12.5,82.35,16.87,20.4,7.23,5.4950495049504955,0.25,0.16831683168316833,0.900990099009901,0.25
383,11/5/22, Wisconsin Badgers,0,2.04,78.11,41.57,49.17,0.0,25.0,0.0,0,36.36,66.05,93.22,83.33,51.92,71.43,69.74,50.0,85.71,16.76,17.92,8.86,3.557377049180328,0.0,0.13114754098360656,0.9016393442622951,0.3
384,10/30/22, Wisconsin Badgers,3,2.32,70.87,43.88,48.51,0.0,0.0,33.33,0,60.0,56.67,93.18,86.81,57.89,58.14,55.42,100.0,80.65,12.23,19.66,7.97,3.3636363636363638,0.3333333333333333,0.1717171717171717,1.1919191919191918,0.4444444444444444
385,10/23/22, Wisconsin Badgers,1,1.06,74.5,48.73,51.74,14.29,0.0,0.0,0,47.06,65.45,97.73,78.57,57.38,59.65,61.11,33.33,79.31,19.78,18.23,7.45,4.0,0.09090909090909091,0.18,1.17,0.2727272727272727
386,10/19/22, Wisconsin Badgers,1,2.2,78.45,52.96,58.85,0.0,0.0,71.43,0,30.0,64.48,94.94,83.74,50.65,48.0,69.32,0.0,85.71,16.71,20.03,6.83,4.686868686868687,0.07142857142857142,0.18181818181818182,1.0707070707070707,0.14285714285714285
387,10/14/22, Wisconsin Badgers,2,1.02,76.75,37.02,48.86,33.33,33.33,0.0,0,33.33,65.88,90.0,80.82,48.15,53.33,78.95,0.0,71.43,17.96,18.71,19.69,2.303030303030303,0.25,0.15151515151515152,0.797979797979798,0.375
